"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 24 14:17:04 MSK 2022","Wed Aug 24 14:17:04 MSK 2022","4","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.РасчетКурсовыхРазниц [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.РасчетКурсовыхРазниц [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"broken","Wed Aug 24 14:17:03 MSK 2022","Wed Aug 24 14:17:03 MSK 2022","14","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.toledo_ПереводРезервовВСвободныйРезерв [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.toledo_ПереводРезервовВСвободныйРезерв [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"broken","Wed Aug 24 14:17:04 MSK 2022","Wed Aug 24 14:17:04 MSK 2022","7","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.ИзделияИЗатратыНЗП [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.ИзделияИЗатратыНЗП [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:04 MSK 2022","Wed Aug 24 14:17:04 MSK 2022","3","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.LAD_МаршрутныйЛист [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.LAD_МаршрутныйЛист [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:01 MSK 2022","Wed Aug 24 14:17:01 MSK 2022","5","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.РазукомплектацияОС [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.РазукомплектацияОС [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:01 MSK 2022","Wed Aug 24 14:17:01 MSK 2022","3","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.ПогашениеЗадолженностиПоВзысканиям [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.ПогашениеЗадолженностиПоВзысканиям [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:04 MSK 2022","Wed Aug 24 14:17:04 MSK 2022","4","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.КорректировкаОбособленногоУчетаЗапасов [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.КорректировкаОбособленногоУчетаЗапасов [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:03 MSK 2022","Wed Aug 24 14:17:03 MSK 2022","5","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.ПрочиеДоходыРасходы [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.ПрочиеДоходыРасходы [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:01 MSK 2022","Wed Aug 24 14:17:01 MSK 2022","4","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.ОтменаСовмещения [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.ОтменаСовмещения [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:03 MSK 2022","Wed Aug 24 14:17:03 MSK 2022","7","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.РаботаВВыходныеИПраздничныеДни [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.РаботаВВыходныеИПраздничныеДни [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:01 MSK 2022","Wed Aug 24 14:17:01 MSK 2022","5","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.РаспределениеОсновногоЗаработка [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.РаспределениеОсновногоЗаработка [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:03 MSK 2022","Wed Aug 24 14:17:03 MSK 2022","7","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.ИзменениеАванса [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.ИзменениеАванса [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:01 MSK 2022","Wed Aug 24 14:17:01 MSK 2022","5","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.МатериальнаяПомощь [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.МатериальнаяПомощь [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"broken","Wed Aug 24 14:17:02 MSK 2022","Wed Aug 24 14:17:02 MSK 2022","16","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.ЗапросНаВыпискуИзЕГРЮЛ_ЕГРИП [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.ЗапросНаВыпискуИзЕГРЮЛ_ЕГРИП [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:01 MSK 2022","Wed Aug 24 14:17:01 MSK 2022","6","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.УстановкаКвотАссортимента [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.УстановкаКвотАссортимента [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"broken","Wed Aug 24 14:17:02 MSK 2022","Wed Aug 24 14:17:02 MSK 2022","6","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.ОписьЗаявленийСотрудниковНаВыплатуПособий [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.ОписьЗаявленийСотрудниковНаВыплатуПособий [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:04 MSK 2022","Wed Aug 24 14:17:04 MSK 2022","5","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.ВозвратОСОтАрендатора2_4 [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.ВозвратОСОтАрендатора2_4 [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:01 MSK 2022","Wed Aug 24 14:17:01 MSK 2022","4","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.УтверждениеТарифнойСетки [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.УтверждениеТарифнойСетки [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:02 MSK 2022","Wed Aug 24 14:17:02 MSK 2022","4","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.ПереоценкаНМА2_4 [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.ПереоценкаНМА2_4 [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:01 MSK 2022","Wed Aug 24 14:17:01 MSK 2022","8","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.ПринятиеКУчетуНМА [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.ПринятиеКУчетуНМА [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:02 MSK 2022","Wed Aug 24 14:17:02 MSK 2022","4","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.АктОРасхожденияхПослеПриемки [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.АктОРасхожденияхПослеПриемки [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"broken","Wed Aug 24 14:17:04 MSK 2022","Wed Aug 24 14:17:04 MSK 2022","8","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.РегистраторГрафикаДвиженияТоваров [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.РегистраторГрафикаДвиженияТоваров [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:04 MSK 2022","Wed Aug 24 14:17:04 MSK 2022","3","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.ПриобретениеУслугПрочихАктивов [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.ПриобретениеУслугПрочихАктивов [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:01 MSK 2022","Wed Aug 24 14:17:01 MSK 2022","11","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.ВводОстатковВнеоборотныхАктивов [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.ВводОстатковВнеоборотныхАктивов [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:03 MSK 2022","Wed Aug 24 14:17:03 MSK 2022","6","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.УдалитьКассоваяСмена [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.УдалитьКассоваяСмена [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:01 MSK 2022","Wed Aug 24 14:17:01 MSK 2022","7","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.РеестрСведенийНеобходимыхДляНазначенияИВыплатыПособий [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.РеестрСведенийНеобходимыхДляНазначенияИВыплатыПособий [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:04 MSK 2022","Wed Aug 24 14:17:04 MSK 2022","4","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.LAD_ОтсутствиеТовара [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.LAD_ОтсутствиеТовара [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:01 MSK 2022","Wed Aug 24 14:17:01 MSK 2022","4","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.ЧекЕГАИС [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.ЧекЕГАИС [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"broken","Wed Aug 24 14:17:04 MSK 2022","Wed Aug 24 14:17:04 MSK 2022","7","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.СообщениеОбменСБанками [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.СообщениеОбменСБанками [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"broken","Wed Aug 24 14:17:03 MSK 2022","Wed Aug 24 14:17:03 MSK 2022","14","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.УдалитьФормированиеСоставаБригады [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.УдалитьФормированиеСоставаБригады [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:00 MSK 2022","Wed Aug 24 14:17:00 MSK 2022","3","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.ПереносДанных [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.ПереносДанных [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:02 MSK 2022","Wed Aug 24 14:17:02 MSK 2022","7","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.СчетФактураНаНеподтвержденнуюРеализацию0 [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.СчетФактураНаНеподтвержденнуюРеализацию0 [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"broken","Wed Aug 24 14:17:01 MSK 2022","Wed Aug 24 14:17:01 MSK 2022","6","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.КорректировкаИзлишковНедостачПоТоварнымМестам [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.КорректировкаИзлишковНедостачПоТоварнымМестам [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:01 MSK 2022","Wed Aug 24 14:17:01 MSK 2022","4","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.ЗаявкаНаОткрытиеЛицевыхСчетовСотрудников [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.ЗаявкаНаОткрытиеЛицевыхСчетовСотрудников [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:04 MSK 2022","Wed Aug 24 14:17:04 MSK 2022","6","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.ПодготовкаКПередачеНМА2_4 [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.ПодготовкаКПередачеНМА2_4 [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:02 MSK 2022","Wed Aug 24 14:17:02 MSK 2022","8","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.ОтпускПоУходуЗаРебенком [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.ОтпускПоУходуЗаРебенком [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:02 MSK 2022","Wed Aug 24 14:17:02 MSK 2022","4","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.toledo_РегистраторРасчетовОплаченнойПрибыли [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.toledo_РегистраторРасчетовОплаченнойПрибыли [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:02 MSK 2022","Wed Aug 24 14:17:02 MSK 2022","4","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.ИзменениеУсловийДоговораЗаймаСотруднику [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.ИзменениеУсловийДоговораЗаймаСотруднику [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:01 MSK 2022","Wed Aug 24 14:17:01 MSK 2022","4","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.ОперацияУчетаПоСтраховымВзносам [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.ОперацияУчетаПоСтраховымВзносам [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:04 MSK 2022","Wed Aug 24 14:17:04 MSK 2022","4","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.АмортизацияОС [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.АмортизацияОС [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:01 MSK 2022","Wed Aug 24 14:17:01 MSK 2022","4","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.КорректировкаНалогообложенияНДСПартийТоваров [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.КорректировкаНалогообложенияНДСПартийТоваров [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:04 MSK 2022","Wed Aug 24 14:17:04 MSK 2022","4","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.ИзменениеСостоянияОС [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.ИзменениеСостоянияОС [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"broken","Wed Aug 24 14:17:01 MSK 2022","Wed Aug 24 14:17:01 MSK 2022","14","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.LAD_ЗакрытиеВнутреннегоЗаказа [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.LAD_ЗакрытиеВнутреннегоЗаказа [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:02 MSK 2022","Wed Aug 24 14:17:02 MSK 2022","14","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.ВыгрузкаРегламентированныхОтчетов [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.ВыгрузкаРегламентированныхОтчетов [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:01 MSK 2022","Wed Aug 24 14:17:01 MSK 2022","6","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.СписаниеНМА [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.СписаниеНМА [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:03 MSK 2022","Wed Aug 24 14:17:03 MSK 2022","35","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.ЛистКассовойКниги [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.ЛистКассовойКниги [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:01 MSK 2022","Wed Aug 24 14:17:01 MSK 2022","4","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.ИнвентаризацияОС [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.ИнвентаризацияОС [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:04 MSK 2022","Wed Aug 24 14:17:04 MSK 2022","4","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.СА_ОперацияСДокументамиРеестра [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.СА_ОперацияСДокументамиРеестра [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"broken","Wed Aug 24 14:17:00 MSK 2022","Wed Aug 24 14:17:00 MSK 2022","6","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.CRM_ПланированиеВоронкиПродаж [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.CRM_ПланированиеВоронкиПродаж [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:01 MSK 2022","Wed Aug 24 14:17:01 MSK 2022","4","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.СписаниеНДСНаРасходы [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.СписаниеНДСНаРасходы [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:02 MSK 2022","Wed Aug 24 14:17:02 MSK 2022","3","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.ВозвратИзОтпускаПоУходуЗаРебенком [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.ВозвратИзОтпускаПоУходуЗаРебенком [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:03 MSK 2022","Wed Aug 24 14:17:03 MSK 2022","3","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.toledo_УстановкаЛимитовДоставки [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.toledo_УстановкаЛимитовДоставки [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:02 MSK 2022","Wed Aug 24 14:17:02 MSK 2022","4","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.ПодготовкаКПередачеНМА [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.ПодготовкаКПередачеНМА [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:01 MSK 2022","Wed Aug 24 14:17:01 MSK 2022","4","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.ПоступлениеБезналичныхДенежныхСредств [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.ПоступлениеБезналичныхДенежныхСредств [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:04 MSK 2022","Wed Aug 24 14:17:04 MSK 2022","5","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.ВыработкаНМА [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.ВыработкаНМА [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:02 MSK 2022","Wed Aug 24 14:17:02 MSK 2022","22","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.ПоступлениеТоваров [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.ПоступлениеТоваров [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:03 MSK 2022","Wed Aug 24 14:17:03 MSK 2022","6","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.КорректировкаНазначенияТоваров [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.КорректировкаНазначенияТоваров [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:03 MSK 2022","Wed Aug 24 14:17:03 MSK 2022","6","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.ПакетОбменСБанками [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.ПакетОбменСБанками [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:04 MSK 2022","Wed Aug 24 14:17:04 MSK 2022","5","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.ПодтверждениеЗачисленияЗарплаты [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.ПодтверждениеЗачисленияЗарплаты [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:02 MSK 2022","Wed Aug 24 14:17:02 MSK 2022","4","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.СчетФактураНалоговыйАгент [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.СчетФактураНалоговыйАгент [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:02 MSK 2022","Wed Aug 24 14:17:02 MSK 2022","5","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.ЗаписьКУДиР [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.ЗаписьКУДиР [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
"passed","Wed Aug 24 14:17:01 MSK 2022","Wed Aug 24 14:17:01 MSK 2022","4","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","","Тесты ""Проверка периодичности нумерации документов"" - <Данелия_Наталья>","Документ.toledo_ВозвратТоваровСПлатногоХранения [Проверка периодичности нумерации документа] - <Данелия_Наталья>","Документ.toledo_ВозвратТоваровСПлатногоХранения [Проверка периодичности нумерации документа] - <Данелия_Наталья>",""
